Level,Date and Time,Source,Event ID,Task Category,Message
Information,12/18/2016 5:25:14 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/18/2016 5:12:11 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 5:11:41 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 5:08:15 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/18/2016 4:58:13 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/18/2016 4:58:13 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/18/2016 4:42:11 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 4:41:41 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 4:34:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 4:28:28 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Error,12/18/2016 4:14:19 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Error,12/18/2016 4:14:19 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Information,12/18/2016 4:12:11 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 4:11:41 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 4:04:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 3:59:26 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/18/2016 3:43:10 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/18/2016 3:42:11 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 3:41:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 3:26:11 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/18/2016 3:16:10 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/18/2016 3:16:10 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/18/2016 3:12:11 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 3:11:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 3:04:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 2:59:26 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/18/2016 2:42:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 2:41:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 2:24:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 2:24:26 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/18/2016 2:12:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 2:11:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 2:04:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 1:59:26 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Error,12/18/2016 1:56:33 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Error,12/18/2016 1:56:32 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Information,12/18/2016 1:48:07 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/18/2016 1:42:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 1:41:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 1:29:39 PM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/18/2016 1:19:37 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/18/2016 1:19:37 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Error,12/18/2016 1:19:34 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Error,12/18/2016 1:19:34 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Information,12/18/2016 1:12:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 1:11:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 1:04:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 1:04:26 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/18/2016 12:52:32 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/18/2016 12:42:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 12:41:40 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the stopped state.
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036,None,The Google Update Service (gupdate) service entered the running state.
Information,12/18/2016 12:14:26 PM,Service Control Manager,7036,None,The DNS Client service entered the running state.
Information,12/18/2016 12:13:22 PM,Service Control Manager,7036,None,The DNS Client service entered the stopped state.
Information,12/18/2016 12:12:10 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 12:11:39 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 12:00:00 PM,EventLog,6013,None,The system uptime is 256954 seconds.
Information,12/18/2016 11:57:22 AM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Error,12/18/2016 11:49:25 AM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Error,12/18/2016 11:49:25 AM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 10. The Windows SChannel error state is 1203.
Information,12/18/2016 11:42:10 AM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/18/2016 11:41:39 AM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/18/2016 11:39:33 AM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
Information,12/18/2016 11:29:31 AM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/18/2016 11:13:23 AM,Service Control Manager,7036,None,The Windows Update service entered the stopped state.
