log_id,source,model,pred_label,attack_type,proba_attack
580,network,1d_cnn,attack,DoS Hulk,1.0
581,network,1d_cnn,attack,PortScan,1.0
582,network,1d_cnn,attack,DDoS,1.0
583,network,1d_cnn,attack,DoS Hulk,1.0
584,network,1d_cnn,attack,DDoS,1.0
585,network,1d_cnn,attack,DoS Slowhttptest,1.0
586,network,1d_cnn,benign,BENIGN,0.0
587,network,1d_cnn,benign,BENIGN,0.0
588,network,1d_cnn,attack,DoS Hulk,1.0
589,network,1d_cnn,attack,DDoS,1.0
590,network,1d_cnn,benign,BENIGN,0.0
591,network,1d_cnn,attack,DDoS,1.0
592,network,1d_cnn,attack,DDoS,1.0
593,network,1d_cnn,attack,PortScan,1.0
594,network,1d_cnn,attack,DDoS,1.0
595,network,1d_cnn,attack,DDoS,1.0
596,network,1d_cnn,attack,DoS Hulk,1.0
597,network,1d_cnn,attack,PortScan,1.0
598,network,1d_cnn,benign,BENIGN,0.0
599,network,1d_cnn,attack,DoS Hulk,1.0
600,network,1d_cnn,attack,DDoS,1.0
601,network,1d_cnn,attack,DoS Slowhttptest,1.0
602,network,1d_cnn,benign,BENIGN,0.0
603,network,1d_cnn,attack,DDoS,1.0
604,network,1d_cnn,attack,DoS Hulk,1.0
605,network,1d_cnn,benign,BENIGN,0.0
606,network,1d_cnn,benign,BENIGN,0.0
607,network,1d_cnn,benign,BENIGN,0.0
608,network,1d_cnn,attack,PortScan,1.0
609,network,1d_cnn,benign,BENIGN,0.0
610,network,1d_cnn,attack,PortScan,1.0
611,network,1d_cnn,benign,BENIGN,0.0
612,network,1d_cnn,benign,BENIGN,0.0
613,network,1d_cnn,attack,PortScan,1.0
614,network,1d_cnn,benign,BENIGN,0.0
615,network,1d_cnn,benign,BENIGN,0.0
616,network,1d_cnn,benign,BENIGN,0.0
617,network,1d_cnn,attack,DoS Hulk,1.0
618,network,1d_cnn,attack,DDoS,1.0
619,network,1d_cnn,benign,BENIGN,0.0
620,network,1d_cnn,attack,DoS Hulk,1.0
621,network,1d_cnn,attack,DoS Hulk,1.0
622,network,1d_cnn,attack,DoS Hulk,1.0
623,network,1d_cnn,benign,BENIGN,0.0
624,network,1d_cnn,benign,BENIGN,0.0
625,network,1d_cnn,benign,BENIGN,0.0
626,network,1d_cnn,benign,BENIGN,0.0
627,network,1d_cnn,attack,PortScan,1.0
628,network,1d_cnn,benign,BENIGN,0.0
629,network,1d_cnn,benign,BENIGN,0.0
630,network,1d_cnn,benign,BENIGN,0.0
631,network,1d_cnn,attack,DDoS,1.0
632,network,1d_cnn,attack,DoS Hulk,1.0
633,network,1d_cnn,benign,BENIGN,0.0
634,network,1d_cnn,attack,DDoS,1.0
635,network,1d_cnn,attack,DDoS,1.0
636,network,1d_cnn,benign,BENIGN,0.0
637,network,1d_cnn,benign,BENIGN,0.0
638,network,1d_cnn,benign,BENIGN,0.0
639,network,1d_cnn,benign,BENIGN,0.0
640,network,1d_cnn,attack,DoS Hulk,1.0
641,network,1d_cnn,attack,PortScan,1.0
642,network,1d_cnn,attack,DoS GoldenEye,1.0
643,network,1d_cnn,attack,DoS Hulk,1.0
644,network,1d_cnn,attack,PortScan,1.0
645,network,1d_cnn,attack,DoS Hulk,1.0
646,network,1d_cnn,attack,DDoS,1.0
647,network,1d_cnn,benign,BENIGN,0.0
648,network,1d_cnn,attack,DoS GoldenEye,1.0
649,network,1d_cnn,attack,PortScan,1.0
650,network,1d_cnn,benign,BENIGN,0.0
651,network,1d_cnn,attack,DoS Hulk,1.0
652,network,1d_cnn,attack,DoS Hulk,1.0
653,network,1d_cnn,attack,DDoS,1.0
654,network,1d_cnn,benign,BENIGN,0.0
655,network,1d_cnn,attack,DDoS,1.0
656,network,1d_cnn,attack,PortScan,1.0
657,network,1d_cnn,attack,PortScan,1.0
658,network,1d_cnn,benign,BENIGN,0.0
659,network,1d_cnn,attack,DDoS,1.0
660,network,1d_cnn,attack,DoS Hulk,1.0
661,network,1d_cnn,attack,DoS Hulk,1.0
662,network,1d_cnn,attack,PortScan,1.0
663,network,1d_cnn,benign,BENIGN,0.0
664,network,1d_cnn,benign,BENIGN,0.0
665,network,1d_cnn,benign,BENIGN,0.0
666,network,1d_cnn,attack,DoS Hulk,1.0
667,network,1d_cnn,benign,BENIGN,0.0
668,network,1d_cnn,attack,DoS Hulk,1.0
669,network,1d_cnn,attack,DDoS,1.0
670,network,1d_cnn,benign,BENIGN,0.0
671,network,1d_cnn,attack,DoS Hulk,1.0
672,network,1d_cnn,attack,DoS Hulk,1.0
673,network,1d_cnn,benign,BENIGN,0.0
674,network,1d_cnn,attack,DoS Hulk,1.0
675,network,1d_cnn,attack,DDoS,1.0
676,network,1d_cnn,attack,PortScan,1.0
677,network,1d_cnn,attack,DDoS,1.0
678,network,1d_cnn,attack,DDoS,1.0
679,network,1d_cnn,attack,DDoS,1.0
680,network,1d_cnn,benign,BENIGN,0.0
681,network,1d_cnn,attack,PortScan,1.0
682,network,1d_cnn,attack,DoS Hulk,1.0
683,network,1d_cnn,attack,PortScan,1.0
684,network,1d_cnn,attack,DDoS,1.0
685,network,1d_cnn,attack,PortScan,1.0
686,network,1d_cnn,attack,FTP-Patator,1.0
687,network,1d_cnn,benign,BENIGN,0.0
688,network,1d_cnn,attack,DoS slowloris,1.0
689,network,1d_cnn,attack,PortScan,1.0
690,network,1d_cnn,attack,DDoS,1.0
691,network,1d_cnn,attack,SSH-Patator,1.0
692,network,1d_cnn,attack,PortScan,1.0
693,network,1d_cnn,benign,BENIGN,0.0
694,network,1d_cnn,attack,DDoS,1.0
695,network,1d_cnn,attack,DDoS,1.0
696,network,1d_cnn,benign,BENIGN,0.0
697,network,1d_cnn,benign,BENIGN,0.0
698,network,1d_cnn,attack,PortScan,1.0
699,network,1d_cnn,benign,BENIGN,0.0
700,network,1d_cnn,attack,DDoS,1.0
701,network,1d_cnn,attack,DoS Hulk,1.0
702,network,1d_cnn,attack,DDoS,1.0
703,network,1d_cnn,attack,DoS slowloris,1.0
704,network,1d_cnn,attack,DoS Hulk,1.0
705,network,1d_cnn,benign,BENIGN,0.0
706,network,1d_cnn,benign,BENIGN,0.0
707,network,1d_cnn,attack,FTP-Patator,1.0
708,network,1d_cnn,benign,BENIGN,0.0
709,network,1d_cnn,benign,BENIGN,0.0
710,network,1d_cnn,benign,BENIGN,0.0
711,network,1d_cnn,benign,BENIGN,0.0
712,network,1d_cnn,benign,BENIGN,0.0
713,network,1d_cnn,benign,BENIGN,0.0
714,network,1d_cnn,attack,DDoS,1.0
715,network,1d_cnn,benign,BENIGN,0.0
716,network,1d_cnn,benign,BENIGN,0.0
717,network,1d_cnn,benign,BENIGN,0.0
718,network,1d_cnn,attack,DDoS,1.0
719,network,1d_cnn,benign,BENIGN,0.0
720,network,1d_cnn,attack,DDoS,1.0
721,network,1d_cnn,benign,BENIGN,0.0
722,network,1d_cnn,benign,BENIGN,0.0
723,network,1d_cnn,benign,BENIGN,0.0
724,network,1d_cnn,attack,DDoS,1.0
725,network,1d_cnn,attack,PortScan,1.0
726,network,1d_cnn,attack,PortScan,1.0
727,network,1d_cnn,benign,BENIGN,0.0
728,network,1d_cnn,benign,BENIGN,0.0
729,network,1d_cnn,attack,PortScan,1.0
730,network,1d_cnn,benign,BENIGN,0.0
731,network,1d_cnn,attack,PortScan,1.0
732,network,1d_cnn,benign,BENIGN,0.0
733,network,1d_cnn,attack,DoS Hulk,1.0
734,network,1d_cnn,attack,DDoS,1.0
735,network,1d_cnn,attack,DoS Hulk,1.0
736,network,1d_cnn,attack,DoS Hulk,1.0
737,network,1d_cnn,attack,DoS Slowhttptest,1.0
738,network,1d_cnn,attack,DoS Hulk,1.0
739,network,1d_cnn,benign,BENIGN,0.0
740,network,1d_cnn,benign,BENIGN,0.0
741,network,1d_cnn,attack,DDoS,1.0
742,network,1d_cnn,attack,PortScan,1.0
743,network,1d_cnn,benign,BENIGN,0.0
744,network,1d_cnn,benign,BENIGN,0.0
745,network,1d_cnn,benign,BENIGN,0.0
746,network,1d_cnn,attack,DoS Hulk,1.0
747,network,1d_cnn,benign,BENIGN,0.0
748,network,1d_cnn,attack,DoS Hulk,1.0
749,network,1d_cnn,attack,DoS slowloris,1.0
750,network,1d_cnn,attack,SSH-Patator,1.0
751,network,1d_cnn,attack,DDoS,1.0
752,network,1d_cnn,attack,DoS Hulk,1.0
753,network,1d_cnn,attack,DoS Hulk,1.0
754,network,1d_cnn,attack,PortScan,1.0
755,network,1d_cnn,attack,PortScan,1.0
756,network,1d_cnn,benign,BENIGN,0.0
757,network,1d_cnn,attack,PortScan,1.0
758,network,1d_cnn,benign,BENIGN,0.0
759,network,1d_cnn,benign,BENIGN,0.0
760,network,1d_cnn,benign,BENIGN,0.0
761,network,1d_cnn,attack,DDoS,1.0
762,network,1d_cnn,attack,FTP-Patator,1.0
763,network,1d_cnn,benign,BENIGN,0.0
764,network,1d_cnn,attack,DDoS,1.0
765,network,1d_cnn,benign,BENIGN,0.0
766,network,1d_cnn,attack,PortScan,1.0
767,network,1d_cnn,attack,PortScan,1.0
768,network,1d_cnn,attack,DoS GoldenEye,1.0
769,network,1d_cnn,attack,DDoS,1.0
770,network,1d_cnn,attack,DDoS,1.0
771,network,1d_cnn,benign,BENIGN,0.0
772,network,1d_cnn,attack,DoS slowloris,1.0
773,network,1d_cnn,attack,PortScan,1.0
774,network,1d_cnn,benign,BENIGN,0.0
775,network,1d_cnn,attack,DDoS,1.0
776,network,1d_cnn,attack,DoS Slowhttptest,1.0
777,network,1d_cnn,attack,DoS Hulk,1.0
778,network,1d_cnn,benign,BENIGN,0.0
779,network,1d_cnn,attack,DDoS,1.0
780,network,1d_cnn,attack,DDoS,1.0
781,network,1d_cnn,benign,BENIGN,0.0
782,network,1d_cnn,benign,BENIGN,0.0
783,network,1d_cnn,attack,PortScan,1.0
784,network,1d_cnn,attack,DDoS,1.0
785,network,1d_cnn,benign,BENIGN,0.0
786,network,1d_cnn,attack,DoS Hulk,1.0
787,network,1d_cnn,attack,DoS Hulk,1.0
788,network,1d_cnn,benign,BENIGN,0.0
789,network,1d_cnn,attack,DoS GoldenEye,1.0
790,network,1d_cnn,benign,BENIGN,0.0
791,network,1d_cnn,attack,DDoS,1.0
792,network,1d_cnn,attack,DoS Hulk,1.0
793,network,1d_cnn,attack,PortScan,1.0
794,network,1d_cnn,benign,BENIGN,0.0
795,network,1d_cnn,benign,BENIGN,0.0
796,network,1d_cnn,benign,BENIGN,0.0
797,network,1d_cnn,benign,BENIGN,0.0
798,network,1d_cnn,attack,DDoS,1.0
799,network,1d_cnn,benign,BENIGN,0.0
800,network,1d_cnn,attack,PortScan,1.0
801,network,1d_cnn,attack,DoS GoldenEye,1.0
802,network,1d_cnn,benign,BENIGN,0.0
803,network,1d_cnn,attack,PortScan,1.0
804,network,1d_cnn,attack,DDoS,1.0
805,network,1d_cnn,attack,DoS GoldenEye,1.0
806,network,1d_cnn,attack,DoS Hulk,1.0
807,network,1d_cnn,attack,PortScan,1.0
808,network,1d_cnn,attack,FTP-Patator,1.0
809,network,1d_cnn,benign,BENIGN,0.0
810,network,1d_cnn,benign,BENIGN,0.0
811,network,1d_cnn,attack,DDoS,1.0
812,network,1d_cnn,attack,Web Attack � Brute Force,1.0
813,network,1d_cnn,attack,DoS Hulk,1.0
814,network,1d_cnn,benign,BENIGN,0.0
815,network,1d_cnn,benign,BENIGN,0.0
816,network,1d_cnn,benign,BENIGN,0.0
817,network,1d_cnn,attack,DDoS,1.0
818,network,1d_cnn,benign,BENIGN,0.0
819,network,1d_cnn,benign,BENIGN,0.0
820,network,1d_cnn,benign,BENIGN,0.0
821,network,1d_cnn,attack,DDoS,1.0
822,network,1d_cnn,attack,PortScan,1.0
823,network,1d_cnn,attack,DDoS,1.0
824,network,1d_cnn,benign,BENIGN,0.0
825,network,1d_cnn,attack,DDoS,1.0
826,network,1d_cnn,benign,BENIGN,0.0
827,network,1d_cnn,benign,BENIGN,0.0
828,network,1d_cnn,benign,BENIGN,0.0
829,network,1d_cnn,attack,DoS Hulk,1.0
830,network,1d_cnn,attack,DoS Hulk,1.0
831,network,1d_cnn,benign,BENIGN,0.0
832,network,1d_cnn,attack,DDoS,1.0
833,network,1d_cnn,attack,DoS Hulk,1.0
834,network,1d_cnn,attack,DDoS,1.0
835,network,1d_cnn,attack,DDoS,1.0
836,network,1d_cnn,attack,FTP-Patator,1.0
837,network,1d_cnn,benign,BENIGN,0.0
838,network,1d_cnn,attack,DoS Hulk,1.0
839,network,1d_cnn,attack,DoS Slowhttptest,1.0
840,network,1d_cnn,benign,BENIGN,0.0
841,network,1d_cnn,benign,BENIGN,0.0
842,network,1d_cnn,attack,DoS Hulk,1.0
843,network,1d_cnn,attack,DDoS,1.0
844,network,1d_cnn,benign,BENIGN,0.0
845,network,1d_cnn,attack,DoS Hulk,1.0
846,network,1d_cnn,attack,DDoS,1.0
847,network,1d_cnn,attack,DDoS,1.0
848,network,1d_cnn,attack,DoS Hulk,1.0
849,network,1d_cnn,attack,DoS Hulk,1.0
850,network,1d_cnn,benign,BENIGN,0.0
851,network,1d_cnn,benign,BENIGN,0.0
852,network,1d_cnn,attack,PortScan,1.0
853,network,1d_cnn,attack,DDoS,1.0
854,network,1d_cnn,benign,BENIGN,0.0
855,network,1d_cnn,attack,DDoS,1.0
856,network,1d_cnn,attack,DDoS,1.0
857,network,1d_cnn,attack,DDoS,1.0
858,network,1d_cnn,attack,DoS Hulk,1.0
859,network,1d_cnn,benign,BENIGN,0.0
860,network,1d_cnn,attack,DDoS,1.0
861,network,1d_cnn,benign,BENIGN,0.0
862,network,1d_cnn,benign,BENIGN,0.0
863,network,1d_cnn,attack,DDoS,1.0
864,network,1d_cnn,benign,BENIGN,0.0
865,network,1d_cnn,benign,BENIGN,0.0
866,network,1d_cnn,benign,BENIGN,0.0
867,network,1d_cnn,attack,DoS Slowhttptest,1.0
868,network,1d_cnn,attack,FTP-Patator,1.0
869,network,1d_cnn,benign,BENIGN,0.0
870,network,1d_cnn,benign,BENIGN,0.0
871,network,1d_cnn,benign,BENIGN,0.0
872,network,1d_cnn,benign,BENIGN,0.0
873,network,1d_cnn,attack,DoS Hulk,1.0
874,network,1d_cnn,attack,DDoS,1.0
875,network,1d_cnn,attack,DDoS,1.0
876,network,1d_cnn,benign,BENIGN,0.0
877,network,1d_cnn,attack,DDoS,1.0
878,network,1d_cnn,attack,DDoS,1.0
879,network,1d_cnn,benign,BENIGN,0.0
880,network,1d_cnn,attack,DoS Hulk,1.0
881,network,1d_cnn,benign,BENIGN,0.0
882,network,1d_cnn,attack,PortScan,1.0
883,network,1d_cnn,benign,BENIGN,0.0
884,network,1d_cnn,attack,DDoS,1.0
885,network,1d_cnn,attack,PortScan,1.0
886,network,1d_cnn,attack,DoS Hulk,1.0
887,network,1d_cnn,attack,DoS Hulk,1.0
888,network,1d_cnn,benign,BENIGN,0.0
889,network,1d_cnn,attack,PortScan,1.0
890,network,1d_cnn,attack,PortScan,1.0
891,network,1d_cnn,attack,DoS Hulk,1.0
892,network,1d_cnn,benign,BENIGN,0.0
893,network,1d_cnn,attack,DDoS,1.0
894,network,1d_cnn,attack,DoS GoldenEye,1.0
895,network,1d_cnn,benign,BENIGN,0.0
896,network,1d_cnn,attack,DoS Hulk,1.0
897,network,1d_cnn,benign,BENIGN,0.0
898,network,1d_cnn,benign,BENIGN,0.0
899,network,1d_cnn,attack,DoS GoldenEye,1.0
900,network,1d_cnn,benign,BENIGN,0.0
901,network,1d_cnn,benign,BENIGN,0.0
902,network,1d_cnn,attack,PortScan,1.0
903,network,1d_cnn,attack,DDoS,1.0
904,network,1d_cnn,attack,DoS Hulk,1.0
905,network,1d_cnn,attack,PortScan,1.0
906,network,1d_cnn,attack,DDoS,1.0
907,network,1d_cnn,attack,PortScan,1.0
908,network,1d_cnn,benign,BENIGN,0.0
909,network,1d_cnn,attack,PortScan,1.0
910,network,1d_cnn,attack,DoS Slowhttptest,1.0
911,network,1d_cnn,benign,BENIGN,0.0
912,network,1d_cnn,benign,BENIGN,0.0
913,network,1d_cnn,attack,FTP-Patator,1.0
914,network,1d_cnn,benign,BENIGN,0.0
915,network,1d_cnn,benign,BENIGN,0.0
916,network,1d_cnn,benign,BENIGN,0.0
917,network,1d_cnn,benign,BENIGN,0.0
918,network,1d_cnn,benign,BENIGN,0.0
919,network,1d_cnn,attack,DoS Hulk,1.0
920,network,1d_cnn,attack,DoS Hulk,1.0
921,network,1d_cnn,benign,BENIGN,0.0
922,network,1d_cnn,attack,PortScan,1.0
923,network,1d_cnn,attack,DDoS,1.0
924,network,1d_cnn,benign,BENIGN,0.0
925,network,1d_cnn,attack,DoS Hulk,1.0
926,network,1d_cnn,attack,DoS slowloris,1.0
927,network,1d_cnn,attack,DDoS,1.0
928,network,1d_cnn,benign,BENIGN,0.0
929,network,1d_cnn,benign,BENIGN,0.0
930,network,1d_cnn,attack,Bot,1.0
931,network,1d_cnn,attack,DDoS,1.0
932,network,1d_cnn,attack,Web Attack � Brute Force,1.0
933,network,1d_cnn,attack,DDoS,1.0
934,network,1d_cnn,attack,DoS Hulk,1.0
935,network,1d_cnn,attack,DDoS,1.0
936,network,1d_cnn,attack,DoS Hulk,1.0
937,network,1d_cnn,attack,PortScan,1.0
938,network,1d_cnn,attack,DDoS,1.0
939,network,1d_cnn,attack,DoS Hulk,1.0
940,network,1d_cnn,attack,DDoS,1.0
941,network,1d_cnn,attack,DoS Hulk,1.0
942,network,1d_cnn,attack,DDoS,1.0
943,network,1d_cnn,attack,DoS Hulk,1.0
944,network,1d_cnn,attack,PortScan,1.0
945,network,1d_cnn,attack,DDoS,1.0
946,network,1d_cnn,benign,BENIGN,0.0
947,network,1d_cnn,attack,DDoS,1.0
948,network,1d_cnn,attack,PortScan,1.0
949,network,1d_cnn,attack,Web Attack � Brute Force,1.0
950,network,1d_cnn,attack,DoS Hulk,1.0
951,network,1d_cnn,attack,DoS Hulk,1.0
952,network,1d_cnn,attack,DDoS,1.0
953,network,1d_cnn,attack,DoS Slowhttptest,1.0
954,network,1d_cnn,attack,DDoS,1.0
955,network,1d_cnn,benign,BENIGN,0.0
956,network,1d_cnn,benign,BENIGN,0.0
957,network,1d_cnn,benign,BENIGN,0.0
958,network,1d_cnn,attack,DDoS,1.0
959,network,1d_cnn,attack,PortScan,1.0
960,network,1d_cnn,benign,BENIGN,0.0
961,network,1d_cnn,attack,PortScan,1.0
962,network,1d_cnn,benign,BENIGN,0.0
963,network,1d_cnn,benign,BENIGN,0.0
964,network,1d_cnn,benign,BENIGN,0.0
965,network,1d_cnn,benign,BENIGN,0.0
966,network,1d_cnn,attack,DDoS,1.0
967,network,1d_cnn,attack,DDoS,1.0
968,network,1d_cnn,attack,PortScan,1.0
969,network,1d_cnn,benign,BENIGN,0.0
970,network,1d_cnn,benign,BENIGN,0.0
971,network,1d_cnn,attack,PortScan,1.0
972,network,1d_cnn,benign,BENIGN,0.0
973,network,1d_cnn,attack,PortScan,1.0
974,network,1d_cnn,benign,BENIGN,0.0
975,network,1d_cnn,benign,BENIGN,0.0
976,network,1d_cnn,benign,BENIGN,0.0
977,network,1d_cnn,attack,DDoS,1.0
978,network,1d_cnn,benign,BENIGN,0.0
979,network,1d_cnn,attack,PortScan,1.0
980,network,1d_cnn,attack,DDoS,1.0
981,network,1d_cnn,benign,BENIGN,0.0
982,network,1d_cnn,attack,FTP-Patator,1.0
983,network,1d_cnn,attack,PortScan,1.0
984,network,1d_cnn,benign,BENIGN,0.0
985,network,1d_cnn,benign,BENIGN,0.0
986,network,1d_cnn,benign,BENIGN,0.0
987,network,1d_cnn,benign,BENIGN,0.0
988,network,1d_cnn,attack,DDoS,1.0
989,network,1d_cnn,attack,DoS Hulk,1.0
990,network,1d_cnn,attack,DoS GoldenEye,1.0
991,network,1d_cnn,attack,DDoS,1.0
992,network,1d_cnn,attack,PortScan,1.0
993,network,1d_cnn,attack,DoS slowloris,1.0
994,network,1d_cnn,attack,DDoS,1.0
995,network,1d_cnn,benign,BENIGN,0.0
996,network,1d_cnn,benign,BENIGN,0.0
997,network,1d_cnn,benign,BENIGN,0.0
998,network,1d_cnn,attack,DDoS,1.0
999,network,1d_cnn,benign,BENIGN,0.0
1000,network,1d_cnn,attack,DDoS,1.0
1001,network,1d_cnn,attack,DoS Hulk,1.0
1002,network,1d_cnn,attack,FTP-Patator,1.0
1003,network,1d_cnn,attack,DDoS,1.0
1004,network,1d_cnn,benign,BENIGN,0.0
1005,network,1d_cnn,attack,DoS Hulk,1.0
1006,network,1d_cnn,attack,DoS Hulk,1.0
1007,network,1d_cnn,attack,DDoS,1.0
1008,network,1d_cnn,benign,BENIGN,0.0
1009,network,1d_cnn,attack,FTP-Patator,1.0
1010,network,1d_cnn,benign,BENIGN,0.0
1011,network,1d_cnn,benign,BENIGN,0.0
1012,network,1d_cnn,attack,DDoS,1.0
1013,network,1d_cnn,benign,BENIGN,0.0
1014,network,1d_cnn,benign,BENIGN,0.0
1015,network,1d_cnn,benign,BENIGN,0.0
1016,network,1d_cnn,attack,PortScan,1.0
1017,network,1d_cnn,benign,BENIGN,0.0
1018,network,1d_cnn,attack,PortScan,1.0
1019,network,1d_cnn,attack,DDoS,1.0
1020,network,1d_cnn,attack,DDoS,1.0
1021,network,1d_cnn,benign,BENIGN,0.0
1022,network,1d_cnn,benign,BENIGN,0.0
1023,network,1d_cnn,attack,DDoS,1.0
1024,network,1d_cnn,benign,BENIGN,0.0
1025,network,1d_cnn,benign,BENIGN,0.0
1026,network,1d_cnn,attack,SSH-Patator,1.0
1027,network,1d_cnn,benign,BENIGN,0.0
1028,network,1d_cnn,benign,BENIGN,0.0
1029,network,1d_cnn,attack,DDoS,1.0
1030,network,1d_cnn,benign,BENIGN,0.0
1031,network,1d_cnn,benign,BENIGN,0.0
1032,network,1d_cnn,benign,BENIGN,0.0
1033,network,1d_cnn,benign,BENIGN,0.0
1034,network,1d_cnn,attack,DDoS,1.0
1035,network,1d_cnn,attack,DoS Hulk,1.0
1036,network,1d_cnn,benign,BENIGN,0.0
1037,network,1d_cnn,attack,DDoS,1.0
1038,network,1d_cnn,attack,DDoS,1.0
1039,network,1d_cnn,attack,DDoS,1.0
1040,network,1d_cnn,attack,DoS Slowhttptest,1.0
1041,network,1d_cnn,benign,BENIGN,0.0
1042,network,1d_cnn,attack,DoS Hulk,1.0
1043,network,1d_cnn,attack,DoS Hulk,1.0
1044,network,1d_cnn,attack,DDoS,1.0
1045,network,1d_cnn,benign,BENIGN,0.0
1046,network,1d_cnn,attack,DDoS,1.0
1047,network,1d_cnn,benign,BENIGN,0.0
1048,network,1d_cnn,attack,DoS Hulk,1.0
1049,network,1d_cnn,benign,BENIGN,0.0
1050,network,1d_cnn,attack,DoS Hulk,1.0
1051,network,1d_cnn,attack,FTP-Patator,1.0
1052,network,1d_cnn,attack,DoS Hulk,1.0
1053,network,1d_cnn,benign,BENIGN,0.0
1054,network,1d_cnn,benign,BENIGN,0.0
1055,network,1d_cnn,attack,PortScan,1.0
1056,network,1d_cnn,attack,DoS GoldenEye,1.0
1057,network,1d_cnn,attack,DoS Hulk,1.0
1058,network,1d_cnn,benign,BENIGN,0.0
1059,network,1d_cnn,benign,BENIGN,0.0
1060,network,1d_cnn,attack,DDoS,1.0
1061,network,1d_cnn,attack,DDoS,1.0
1062,network,1d_cnn,benign,BENIGN,0.0
1063,network,1d_cnn,benign,BENIGN,0.0
1064,network,1d_cnn,attack,DoS Hulk,1.0
1065,network,1d_cnn,attack,DoS GoldenEye,1.0
1066,network,1d_cnn,attack,DDoS,1.0
1067,network,1d_cnn,benign,BENIGN,0.0
1068,network,1d_cnn,benign,BENIGN,0.0
1069,network,1d_cnn,attack,DDoS,1.0
1070,network,1d_cnn,benign,BENIGN,0.0
1071,network,1d_cnn,attack,PortScan,1.0
1072,network,1d_cnn,attack,PortScan,1.0
1073,network,1d_cnn,attack,PortScan,1.0
1074,network,1d_cnn,attack,DDoS,1.0
1075,network,1d_cnn,benign,BENIGN,0.0
1076,network,1d_cnn,attack,DDoS,1.0
1077,network,1d_cnn,attack,DDoS,1.0
1078,network,1d_cnn,attack,DoS Hulk,1.0
1079,network,1d_cnn,attack,DoS Hulk,1.0
1080,network,1d_cnn,benign,BENIGN,0.0
1081,network,1d_cnn,benign,BENIGN,0.0
1082,network,1d_cnn,attack,DDoS,1.0
1083,network,1d_cnn,benign,BENIGN,0.0
1084,network,1d_cnn,benign,BENIGN,0.0
1085,network,1d_cnn,benign,BENIGN,0.0
1086,network,1d_cnn,benign,BENIGN,0.0
1087,network,1d_cnn,attack,DoS Hulk,1.0
1088,network,1d_cnn,benign,BENIGN,0.0
1089,network,1d_cnn,attack,DoS Hulk,1.0
1090,network,1d_cnn,attack,PortScan,1.0
1091,network,1d_cnn,attack,DoS Hulk,1.0
1092,network,1d_cnn,attack,FTP-Patator,1.0
1093,network,1d_cnn,benign,BENIGN,0.0
1094,network,1d_cnn,benign,BENIGN,0.0
1095,network,1d_cnn,benign,BENIGN,0.0
1096,network,1d_cnn,attack,DoS Hulk,1.0
1097,network,1d_cnn,attack,DDoS,1.0
1098,network,1d_cnn,attack,DoS Hulk,1.0
1099,network,1d_cnn,benign,BENIGN,0.0
1100,network,1d_cnn,benign,BENIGN,0.0
1101,network,1d_cnn,attack,DoS Hulk,1.0
1102,network,1d_cnn,attack,DDoS,1.0
1103,network,1d_cnn,attack,DoS Hulk,1.0
1104,network,1d_cnn,benign,BENIGN,0.0
1105,network,1d_cnn,attack,DDoS,1.0
1106,network,1d_cnn,attack,DoS Hulk,1.0
1107,network,1d_cnn,attack,PortScan,1.0
1108,network,1d_cnn,attack,DoS Hulk,1.0
1109,network,1d_cnn,benign,BENIGN,0.0
1110,network,1d_cnn,benign,BENIGN,0.0
1111,network,1d_cnn,benign,BENIGN,0.0
1112,network,1d_cnn,benign,BENIGN,0.0
1113,network,1d_cnn,benign,BENIGN,0.0
1114,network,1d_cnn,attack,DDoS,1.0
1115,network,1d_cnn,attack,DDoS,1.0
1116,network,1d_cnn,benign,BENIGN,0.0
1117,network,1d_cnn,benign,BENIGN,0.0
1118,network,1d_cnn,attack,DDoS,1.0
1119,network,1d_cnn,benign,BENIGN,0.0
1120,network,1d_cnn,attack,DoS Hulk,1.0
1121,network,1d_cnn,attack,PortScan,1.0
1122,network,1d_cnn,benign,BENIGN,0.0
1123,network,1d_cnn,attack,DoS Hulk,1.0
1124,network,1d_cnn,attack,DDoS,1.0
1125,network,1d_cnn,benign,BENIGN,0.0
1126,network,1d_cnn,benign,BENIGN,0.0
1127,network,1d_cnn,attack,DDoS,1.0
1128,network,1d_cnn,attack,PortScan,1.0
1129,network,1d_cnn,attack,DoS Hulk,1.0
1130,network,1d_cnn,benign,BENIGN,0.0
1131,network,1d_cnn,attack,DDoS,1.0
1132,network,1d_cnn,benign,BENIGN,0.0
1133,network,1d_cnn,attack,DDoS,1.0
1134,network,1d_cnn,attack,DoS Hulk,1.0
1135,network,1d_cnn,attack,DDoS,1.0
1136,network,1d_cnn,attack,DoS slowloris,1.0
1137,network,1d_cnn,attack,PortScan,1.0
1138,network,1d_cnn,benign,BENIGN,0.0
1139,network,1d_cnn,attack,DDoS,1.0
1140,network,1d_cnn,attack,DoS Hulk,1.0
1141,network,1d_cnn,attack,PortScan,1.0
1142,network,1d_cnn,attack,DoS Slowhttptest,1.0
1143,network,1d_cnn,benign,BENIGN,0.0
1144,network,1d_cnn,attack,DDoS,1.0
1145,network,1d_cnn,attack,PortScan,1.0
1146,network,1d_cnn,attack,DDoS,1.0
1147,network,1d_cnn,benign,BENIGN,0.0
1148,network,1d_cnn,benign,BENIGN,0.0
1149,network,1d_cnn,attack,PortScan,1.0
