log_id,source,anomaly_score_norm,fusion_unsup
758,system,3.2168866909548164e-11,normal
759,system,3.2168866909548164e-11,normal
760,system,8.210197814623183e-11,normal
761,system,8.210197814623183e-11,normal
762,system,8.210197814623183e-11,normal
763,system,8.210197814623183e-11,normal
764,system,3.2168866909548164e-11,normal
765,system,3.2168866909548164e-11,normal
766,system,1.4612172453407417e-10,normal
767,system,0.01113302469191108,anomaly
768,system,3.2168866909548164e-11,normal
769,system,3.2168866909548164e-11,normal
770,system,0.014457469783514813,anomaly
771,system,0.01113302469191108,anomaly
772,system,0.012060776763731632,anomaly
773,system,0.012060776763731632,anomaly
774,system,3.2168866909548164e-11,normal
775,system,3.2168866909548164e-11,normal
776,system,0.012060776763731632,anomaly
777,system,0.026595558970207368,anomaly
778,system,3.2168866909548164e-11,normal
779,system,3.2168866909548164e-11,normal
780,system,0.026595558970207368,anomaly
781,system,0.026595558970207368,anomaly
782,system,3.2168866909548164e-11,normal
783,system,3.2168866909548164e-11,normal
784,system,0.062159387953009744,anomaly
785,system,0.014302844212093104,anomaly
786,system,3.2168866909548164e-11,normal
787,system,3.2168866909548164e-11,normal
788,system,0.014302844212093104,anomaly
789,system,0.049634735000814056,anomaly
790,system,0.05937613161377767,anomaly
791,system,0.049634735000814056,anomaly
792,system,0.015849097657513658,anomaly
793,system,3.2168866909548164e-11,normal
794,system,3.2168866909548164e-11,normal
795,system,0.015849097657513658,anomaly
796,system,0.006842171477817623,normal
797,system,3.2168866909548164e-11,normal
798,system,3.2168866909548164e-11,normal
799,system,0.006494264443067521,normal
800,system,0.006494264443067521,normal
801,system,0.022266049355128395,anomaly
802,system,3.2168866909548164e-11,normal
803,system,3.2168866909548164e-11,normal
804,system,0.006842171477817623,normal
805,system,0.022266049355128395,anomaly
806,system,0.027832561721533755,anomaly
807,system,0.02721406033837778,anomaly
808,system,3.2168866909548164e-11,normal
809,system,3.2168866909548164e-11,normal
810,system,0.02721406033837778,anomaly
811,system,0.02721406033837778,anomaly
812,system,4.078602895171313e-10,normal
813,system,4.078602895171313e-10,normal
814,system,3.2168866909548164e-11,normal
815,system,3.2168866909548164e-11,normal
816,system,0.02721406033837778,anomaly
817,system,0.003015194213573497,normal
818,system,3.2168866909548164e-11,normal
819,system,3.2168866909548164e-11,normal
820,system,0.06494264393934551,anomaly
821,system,0.003015194213573497,normal
822,system,4.2646767233913953e-10,normal
823,system,4.2646767233913953e-10,normal
824,system,3.2168866909548164e-11,normal
825,system,3.2168866909548164e-11,normal
826,system,0.06494264393934551,anomaly
827,system,0.003015194213573497,normal
828,system,0.003015194213573497,normal
829,system,0.003015194213573497,normal
830,system,0.01948279320914152,anomaly
831,system,3.2168866909548164e-11,normal
832,system,3.2168866909548164e-11,normal
833,system,0.01948279320914152,anomaly
834,system,0.06888559028594109,anomaly
835,system,3.2168866909548164e-11,normal
836,system,3.2168866909548164e-11,normal
837,system,0.01716341304779627,anomaly
838,system,0.10553179638133094,anomaly
839,system,0.01391628085634366,anomaly
840,system,3.2168866909548164e-11,normal
841,system,3.2168866909548164e-11,normal
842,system,0.015462534302387074,anomaly
843,system,0.015462534302387074,anomaly
844,system,3.2168866909548164e-11,normal
845,system,3.2168866909548164e-11,normal
846,system,0.015462534302387074,anomaly
847,system,0.015462534302387074,anomaly
848,system,5.330396827211262e-11,normal
849,system,3.2168866909548164e-11,normal
850,system,3.2168866909548164e-11,normal
851,system,0.021686204324007582,anomaly
852,system,0.014689407582601696,anomaly
853,system,8.977402636458536e-11,normal
854,system,8.977402636458536e-11,normal
855,system,0.014689407582601696,anomaly
856,system,8.977402636458536e-11,normal
857,system,0.021686204324007582,anomaly
858,system,8.977402636458536e-11,normal
859,system,0.02087442131776831,anomaly
860,system,3.2168866909548164e-11,normal
861,system,3.2168866909548164e-11,normal
862,system,0.027832561793855418,anomaly
863,system,5.330396827211262e-11,normal
864,system,0.02087442131776831,anomaly
865,system,0.01901891718301817,anomaly
866,system,2.9709739752953973e-10,normal
867,system,2.9709739752953973e-10,normal
868,system,0.05587773325653483,anomaly
869,system,3.2168866909548164e-11,normal
870,system,3.2168866909548164e-11,normal
871,system,0.05587773325653483,anomaly
872,system,3.2168866909548164e-11,normal
873,system,3.2168866909548164e-11,normal
874,system,0.01901891718301817,anomaly
875,system,0.01901891718301817,anomaly
876,system,3.2168866909548164e-11,normal
877,system,3.2168866909548164e-11,normal
878,system,0.07653954466782588,anomaly
879,system,0.018941604487697588,anomaly
880,system,3.2168866909548164e-11,normal
881,system,3.2168866909548164e-11,normal
882,system,0.07653954466782588,anomaly
883,system,0.018941604487697588,anomaly
884,system,0.02218873670860633,anomaly
885,system,0.02218873670860633,anomaly
886,system,0.02922418979879023,anomaly
887,system,3.2168866909548164e-11,normal
888,system,3.2168866909548164e-11,normal
889,system,2.3114289427139756e-10,normal
890,system,0.02922418979879023,anomaly
891,system,0.02365767743511723,anomaly
892,system,0.5810717938994442,anomaly
893,system,0.5810717938994442,anomaly
894,system,0.01971473175695878,anomaly
895,system,0.028760313892890407,anomaly
896,system,3.2168866909548164e-11,normal
897,system,3.2168866909548164e-11,normal
898,system,0.06478061870399214,anomaly
899,system,0.06478061870399214,anomaly
900,system,0.07827907979923711,anomaly
901,system,3.2168866909548164e-11,normal
902,system,3.2168866909548164e-11,normal
903,system,1.549604473722133e-10,normal
904,system,0.07190078440015372,anomaly
905,system,3.2168866909548164e-11,normal
906,system,2.5511721158712025e-11,normal
907,system,2.5511721158712025e-11,normal
908,system,2.7378144714117613e-11,normal
909,system,2.8926550257606644e-11,normal
910,system,2.7378144714117613e-11,normal
911,system,3.2168866909548164e-11,normal
912,system,2.5511721158712025e-11,normal
913,system,2.2172507064034732e-11,normal
914,system,2.5511721158712025e-11,normal
915,system,2.8926550257606644e-11,normal
916,system,3.947061151871472e-11,normal
917,system,3.947061151871472e-11,normal
918,system,3.2168866909548164e-11,normal
919,system,3.2168866909548164e-11,normal
920,system,2.7378144714117613e-11,normal
921,system,2.8926550257606644e-11,normal
922,system,5.829650595501009e-11,normal
923,system,5.829650595501009e-11,normal
924,system,3.2168866909548164e-11,normal
925,system,3.2168866909548164e-11,normal
926,system,0.028528375760063986,anomaly
927,system,0.028528375760063986,anomaly
928,system,3.2168866909548164e-11,normal
929,system,3.2168866909548164e-11,normal
930,system,0.07827907986130375,anomaly
931,system,0.022961863395077244,anomaly
932,system,3.2168866909548164e-11,normal
933,system,3.2168866909548164e-11,normal
934,system,0.04592372693736039,anomaly
935,system,0.01577178496733713,anomaly
936,system,0.018091165131086488,anomaly
937,system,0.018091165131086488,anomaly
938,system,0.04592372693736039,anomaly
939,system,3.2168866909548164e-11,normal
940,system,3.2168866909548164e-11,normal
941,system,0.04592372693736039,anomaly
942,system,3.2168866909548164e-11,normal
943,system,3.2168866909548164e-11,normal
944,system,0.028528375760063986,anomaly
945,system,0.028528375760063986,anomaly
946,system,0.08059845988207721,anomaly
947,system,3.2168866909548164e-11,normal
948,system,3.2168866909548164e-11,normal
949,system,0.022961863395077244,anomaly
950,system,0.11364962686972802,anomaly
951,system,0.02806449969850921,anomaly
952,system,3.2168866909548164e-11,normal
953,system,3.2168866909548164e-11,normal
954,system,0.036568893572819915,anomaly
955,system,0.036568893572819915,anomaly
956,system,0.036568893572819915,anomaly
957,system,3.2168866909548164e-11,normal
958,system,3.2168866909548164e-11,normal
959,system,0.036568893572819915,anomaly
960,system,2.8961647079149343e-11,normal
961,system,0.0495187660237368,anomaly
962,system,3.2168866909548164e-11,normal
963,system,3.2168866909548164e-11,normal
964,system,0.017318038394276057,anomaly
965,system,0.017318038394276057,anomaly
966,system,0.042212718557801364,anomaly
967,system,0.0495187660237368,anomaly
968,system,0.042212718557801364,anomaly
969,system,3.2168866909548164e-11,normal
970,system,3.2168866909548164e-11,normal
971,system,0.020565170618378453,anomaly
972,system,0.020565170618378453,anomaly
973,system,3.2168866909548164e-11,normal
974,system,3.2168866909548164e-11,normal
975,system,0.03571845419226149,anomaly
976,system,0.03571845419226149,anomaly
977,system,0.03571845419226149,anomaly
978,system,3.2168866909548164e-11,normal
979,system,3.2168866909548164e-11,normal
980,system,0.03571845419226149,anomaly
981,system,0.024740384965279943,anomaly
982,system,3.2168866909548164e-11,normal
983,system,3.2168866909548164e-11,normal
984,system,0.01352971750063734,anomaly
985,system,0.015075970947344126,anomaly
986,system,0.06802052890332204,anomaly
987,system,0.01352971750063734,anomaly
988,system,0.015075970947344126,anomaly
989,system,3.2168866909548164e-11,normal
990,system,3.2168866909548164e-11,normal
991,system,0.015075970947344126,anomaly
992,system,0.015075970947344126,anomaly
993,system,0.0720167533664119,anomaly
994,system,3.2168866909548164e-11,normal
995,system,3.2168866909548164e-11,normal
996,system,0.01669953702092345,anomaly
997,system,0.0720167533664119,anomaly
998,system,0.01669953702092345,anomaly
999,system,3.2168866909548164e-11,normal
1000,system,3.2168866909548164e-11,normal
1001,system,0.01901891718301817,anomaly
1002,system,0.01901891718301817,anomaly
1003,system,0.08001861484802755,anomaly
1004,system,3.2168866909548164e-11,normal
1005,system,3.2168866909548164e-11,normal
1006,system,0.023193801413871604,anomaly
1007,system,0.08001861484802755,anomaly
1008,system,0.023193801413871604,anomaly
1009,system,3.2168866909548164e-11,normal
1010,system,3.2168866909548164e-11,normal
1011,system,0.0748000095254211,anomaly
1012,system,0.0748000095254211,anomaly
1013,system,0.030151941867614454,anomaly
1014,system,0.027832561721533755,anomaly
1015,system,3.2168866909548164e-11,normal
1016,system,3.2168866909548164e-11,normal
1017,system,0.028296437740262775,anomaly
1018,system,0.026208995599346505,anomaly
1019,system,0.026208995599346505,anomaly
1020,system,3.2168866909548164e-11,normal
1021,system,3.2168866909548164e-11,normal
1022,system,0.022266049355128395,anomaly
1023,system,1.5836303445289265e-10,normal
1024,system,0.016776849716350118,anomaly
1025,system,1.5836303445289265e-10,normal
1026,system,3.2168866909548164e-11,normal
1027,system,3.2168866909548164e-11,normal
1028,system,0.009277520561804573,anomaly
1029,system,0.022459331038274834,anomaly
1030,system,8.371582830611234e-11,normal
1031,system,0.022459331038274834,anomaly
1032,system,0.009277520561804573,anomaly
1033,system,1.5836303445289265e-10,normal
1034,system,8.371582830611234e-11,normal
1035,system,3.2168866909548164e-11,normal
1036,system,3.2168866909548164e-11,normal
1037,system,0.02056517065036112,anomaly
1038,system,0.03486801481195728,anomaly
1039,system,3.2168866909548164e-11,normal
1040,system,3.2168866909548164e-11,normal
1041,system,0.11364962686972802,anomaly
1042,system,0.02636362093423207,anomaly
1043,system,3.2168866909548164e-11,normal
1044,system,0.11364962686972802,anomaly
1045,system,0.02636362093423207,anomaly
1046,system,3.2168866909548164e-11,normal
1047,system,0.03486801481195728,anomaly
1048,system,0.00533457451851453,normal
1049,system,3.2168866909548164e-11,normal
1050,system,3.2168866909548164e-11,normal
1051,system,0.007383360307919967,normal
1052,system,0.0047933857795929465,normal
1053,system,3.2168866909548164e-11,normal
1054,system,0.007383360307919967,normal
1055,system,0.0047933857795929465,normal
1056,system,3.2168866909548164e-11,normal
1057,system,0.00533457451851453,normal
1058,system,0.00533457451851453,normal
1059,system,3.2168866909548164e-11,normal
1060,system,3.2168866909548164e-11,normal
1061,system,0.023271114102762894,anomaly
1062,system,0.023271114102762894,anomaly
1063,system,0.023271114102762894,anomaly
1064,system,3.2168866909548164e-11,normal
1065,system,3.2168866909548164e-11,normal
1066,system,0.023271114102762894,anomaly
1067,system,0.0495187660237368,anomaly
1068,system,3.2168866909548164e-11,normal
1069,system,3.2168866909548164e-11,normal
1070,system,0.0197920438746573,anomaly
1071,system,0.0197920438746573,anomaly
1072,system,0.042212718557801364,anomaly
1073,system,0.0495187660237368,anomaly
1074,system,0.042212718557801364,anomaly
1075,system,3.2168866909548164e-11,normal
1076,system,3.2168866909548164e-11,normal
1077,system,0.024121553499009553,anomaly
1078,system,0.024121553499009553,anomaly
1079,system,3.2168866909548164e-11,normal
1080,system,3.2168866909548164e-11,normal
1081,system,0.027832561721533755,anomaly
1082,system,0.027832561721533755,anomaly
1083,system,0.10553179638133094,anomaly
1084,system,3.2168866909548164e-11,normal
1085,system,3.2168866909548164e-11,normal
1086,system,0.022266049355128395,anomaly
1087,system,3.4957526358958607e-10,normal
1088,system,0.01718274152615435,anomaly
1089,system,3.2168866909548164e-11,normal
1090,system,3.2168866909548164e-11,normal
1091,system,0.02313581737701005,anomaly
1092,system,0.02313581737701005,anomaly
1093,system,3.2168866909548164e-11,normal
1094,system,3.2168866909548164e-11,normal
1095,system,1.231499123510616e-10,normal
1096,system,1.231499123510616e-10,normal
1097,system,0.02313581737701005,anomaly
1098,system,0.014689407600707825,anomaly
1099,system,3.2168866909548164e-11,normal
1100,system,3.2168866909548164e-11,normal
1101,system,3.258799356621151e-10,normal
1102,system,3.5692961871246255e-10,normal
1103,system,3.2168866909548164e-11,normal
1104,system,3.2168866909548164e-11,normal
1105,system,0.013046513311899717,anomaly
1106,system,3.5692961871246255e-10,normal
1107,system,0.013046513311899717,anomaly
1108,system,0.014689407600707825,anomaly
1109,system,0.011983464184087888,anomaly
1110,system,3.2168866909548164e-11,normal
1111,system,3.2168866909548164e-11,normal
1112,system,1.1571344473776095e-10,normal
1113,system,0.010669148738807897,anomaly
1114,system,0.011712869800473858,anomaly
1115,system,3.2168866909548164e-11,normal
1116,system,1.534194780805144e-10,normal
1117,system,3.2168866909548164e-11,normal
1118,system,1.6686116051483264e-10,normal
1119,system,3.2168866909548164e-11,normal
